"soundingID","date","hour","Longitude","Latitude","inSmoke","GISExists","NOXEmission","NOXPercentOfMax","maxNOX"
"Run04413_Seq0041_Scan002",20060701,9.83833312988281,-101.53397,67.460205,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0042_Scan002",20060701,9.85611152648926,-105.91029,62.797424,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0042_Scan003",20060701,9.86499977111816,-107.14538,61.152618,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0042_Scan004",20060701,9.87388896942139,-108.2246,59.568893,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0043_Scan002",20060701,9.87388896942139,-109.17542,58.047615,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0043_Scan003",20060701,9.88277816772461,-110.13525,56.380848,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0043_Scan004",20060701,9.89166641235352,-110.9882,54.779076,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq0044_Scan004",20060701,9.91833305358887,-113.23773,49.946857,FALSE,TRUE,1310617308672,4.96758875985436,26383369719808
"Run04413_Seq0045_Scan002",20060701,9.92722225189209,-113.87556,48.400734,FALSE,TRUE,556248046720,2.10832828644471,26383369719808
"Run04413_Seq0045_Scan003",20060701,9.93611145019531,-114.5366,46.708344,FALSE,TRUE,159742812384,0.605467815826683,26383369719808
"Run04413_Seq0045_Scan004",20060701,9.93611145019531,-115.13879,45.085434,FALSE,TRUE,4880991423,0.018500257832249,26383369719808
"Run04413_Seq0046_Scan003",20060701,9.95388889312744,-116.26575,41.831264,FALSE,TRUE,15607149038,0.0591552527359025,26383369719808
"Run04413_Seq0046_Scan004",20060701,9.96277809143066,-116.79566,40.200645,FALSE,TRUE,9545589847,0.0361803285492884,26383369719808
"Run04413_Seq0047_Scan002",20060701,9.97166633605957,-117.28431,38.640125,FALSE,TRUE,18702200855,0.0708863236713801,26383369719808
"Run04413_Seq0047_Scan003",20060701,9.98055553436279,-117.7989,36.934418,FALSE,TRUE,65046280528,0.24654273210281,26383369719808
"Run04413_Seq0047_Scan004",20060701,9.98944473266602,-118.27583,35.299232,FALSE,TRUE,732267972992,2.77549070027333,26383369719808
"Run04413_Seq0048_Scan002",20060701,9.99833297729492,-118.71895,33.733639,FALSE,TRUE,3815126297344,14.4603450501613,26383369719808
"Run04413_Seq0048_Scan003",20060701,10.0072221755981,-119.18853,32.022976,NA,TRUE,0,0,26383369719808
"Run04413_Seq0048_Scan004",20060701,10.0161113739014,-119.62661,30.382984,NA,TRUE,0,0,26383369719808
"Run04413_Seq0111_Scan004",20060701,11.48277759552,-124.51472,68.91394,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0112_Scan002",20060701,11.4916667938232,-126.25742,67.455826,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0112_Scan003",20060701,11.4916667938232,-127.94513,65.845581,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0112_Scan004",20060701,11.5005559921265,-129.38647,64.291183,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0380_Scan004",20060701,17.7316665649414,-65.94574,34.642967,FALSE,TRUE,0,0,26383369719808
"Run04413_Seq0381_Scan002",20060701,17.7316665649414,-66.395676,36.207642,FALSE,TRUE,0,0,26383369719808
"Run04413_Seq0381_Scan003",20060701,17.7405548095703,-66.903503,37.914413,TRUE,TRUE,0,0,26383369719808
"Run04413_Seq0381_Scan004",20060701,17.7405548095703,-67.406708,39.547199,TRUE,TRUE,0,0,26383369719808
"Run04413_Seq0382_Scan002",20060701,17.7494449615479,-67.905632,41.10688,TRUE,TRUE,0,0,26383369719808
"Run04413_Seq0382_Scan003",20060701,17.7583332061768,-68.471169,42.807457,TRUE,TRUE,1020010216,0.00386611045833998,26383369719808
"Run04413_Seq0382_Scan004",20060701,17.7672214508057,-69.03672,44.434322,FALSE,TRUE,336187584544,1.27424050875351,26383369719808
"Run04413_Seq0383_Scan002",20060701,17.7761116027832,-69.601982,45.987629,FALSE,TRUE,76568001104,0.290213122573629,26383369719808
"Run04413_Seq0383_Scan003",20060701,17.7849998474121,-70.248398,47.681179,FALSE,TRUE,390405814272,1.47974204363627,26383369719808
"Run04413_Seq0383_Scan004",20060701,17.793888092041,-70.900795,49.300007,FALSE,TRUE,74359646664,0.281842870920967,26383369719808
"Run04413_Seq0384_Scan002",20060701,17.8027782440186,-71.558624,50.844704,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0384_Scan003",20060701,17.8116664886475,-72.319664,52.528358,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0384_Scan004",20060701,17.8205547332764,-73.096245,54.136467,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0385_Scan002",20060701,17.8294448852539,-73.888947,55.670666,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0385_Scan003",20060701,17.8294448852539,-74.817474,57.339867,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0385_Scan004",20060701,17.8383331298828,-75.779274,58.933701,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0386_Scan002",20060701,17.8472213745117,-76.774818,60.451183,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0386_Scan003",20060701,17.8561115264893,-77.960777,62.099628,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq0386_Scan004",20060701,17.8649997711182,-79.211166,63.670193,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0387_Scan002",20060701,17.8738880157471,-80.530083,65.16227,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0387_Scan004",20060701,17.8827781677246,-83.867409,68.31131,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0388_Scan002",20060701,17.8916664123535,-85.738319,69.759621,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq0451_Scan002",20060701,19.3672218322754,-89.740913,31.287945,NA,TRUE,670827564672,2.54261518447493,26383369719808
"Run04413_Seq0451_Scan003",20060701,19.3761119842529,-90.205376,32.999462,FALSE,TRUE,706322945280,2.67715213326109,26383369719808
"Run04413_Seq0452_Scan003",20060701,19.3938884735107,-91.620056,37.908207,FALSE,TRUE,752490982272,2.85214129303221,26383369719808
"Run04413_Seq0453_Scan002",20060701,19.4116668701172,-92.62104,41.100559,FALSE,TRUE,847260883840,3.2113444675109,26383369719808
"Run04413_Seq0453_Scan004",20060701,19.4294452667236,-93.752586,44.428436,FALSE,TRUE,921783737088,3.4938059348649,26383369719808
"Run04413_Seq0454_Scan002",20060701,19.4383335113525,-94.317635,45.981735,TRUE,TRUE,1290252661120,4.89040132031091,26383369719808
"Run04413_Seq0454_Scan004",20060701,19.456111907959,-95.616035,49.294453,TRUE,TRUE,165907091568,0.628832076152278,26383369719808
"Run04413_Seq0455_Scan002",20060701,19.4650001525879,-96.273697,50.839386,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq0455_Scan003",20060701,19.4650001525879,-97.034256,52.522869,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq0455_Scan004",20060701,19.4650001525879,-97.810577,54.131069,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq0456_Scan002",20060701,19.4738883972168,-98.602997,55.665283,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq0456_Scan003",20060701,19.4827785491943,-99.531075,57.334557,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0456_Scan004",20060701,19.4916667938232,-100.49224,58.928066,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0457_Scan002",20060701,19.5005550384521,-101.48727,60.445499,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0457_Scan003",20060701,19.5094451904297,-102.67294,62.094761,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0457_Scan004",20060701,19.5183334350586,-103.92297,63.665619,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0458_Scan003",20060701,19.536111831665,-106.84535,66.773376,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0458_Scan004",20060701,19.5450000762939,-108.57628,68.306641,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0459_Scan002",20060701,19.5450000762939,-110.44634,69.755272,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq0522_Scan002",20060701,21.0027770996094,-114.45786,31.2766,NA,TRUE,4378592457,0.0165960319076022,26383369719808
"Run04413_Seq0523_Scan004",20060701,21.0472221374512,-116.83911,39.529758,FALSE,TRUE,9545589847,0.0361803285492884,26383369719808
"Run04413_Seq0524_Scan004",20060701,21.0738887786865,-118.46814,44.417171,FALSE,TRUE,24599649916,0.0932392267449111,26383369719808
"Run04413_Seq0525_Scan002",20060701,21.0827770233154,-119.0326,45.971458,FALSE,TRUE,1475175244416,5.59130717600669,26383369719808
"Run04413_Seq0525_Scan004",20060701,21.0827770233154,-120.33088,49.283417,FALSE,TRUE,151229016352,0.573198260715199,26383369719808
"Run04413_Seq0526_Scan003",20060701,21.1005554199219,-121.74873,52.512619,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0526_Scan004",20060701,21.1094436645508,-122.52469,54.120964,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0527_Scan002",20060701,21.1183338165283,-123.31651,55.65477,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0527_Scan004",20060701,21.1361103057861,-125.20485,58.918293,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0528_Scan002",20060701,21.1450004577637,-126.19933,60.435688,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0528_Scan003",20060701,21.1538887023926,-127.384,62.084854,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0528_Scan004",20060701,21.1627769470215,-128.63277,63.655254,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0529_Scan002",20060701,21.171667098999,-129.9507,65.147926,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq0964_Scan004",20060702,7.28722238540649,-66.011078,64.33152,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0965_Scan002",20060702,7.29611110687256,-67.260124,62.834232,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0965_Scan003",20060702,7.29611110687256,-68.497292,61.189644,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0965_Scan004",20060702,7.30499982833862,-69.578514,59.605835,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0966_Scan002",20060702,7.31388902664185,-70.531601,58.084667,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0966_Scan003",20060702,7.32277774810791,-71.492523,56.418053,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0966_Scan004",20060702,7.33166646957397,-72.347015,54.815884,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0967_Scan002",20060702,7.3405556678772,-73.111473,53.280247,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0967_Scan003",20060702,7.34944438934326,-73.894028,51.59856,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq0967_Scan004",20060702,7.35833311080933,-74.59935,49.984337,FALSE,TRUE,36810837368,0.139522880355815,26383369719808
"Run04413_Seq0968_Scan002",20060702,7.35833311080933,-75.238243,48.437473,FALSE,TRUE,18305400664,0.0693823452364265,26383369719808
"Run04413_Seq0968_Scan003",20060702,7.36722230911255,-75.899567,46.745827,FALSE,TRUE,50281417132,0.190579966342396,26383369719808
"Run04413_Seq0968_Scan004",20060702,7.37611103057861,-76.502502,45.122528,FALSE,TRUE,159278659760,0.603708553727379,26383369719808
"Run04413_Seq0969_Scan003",20060702,7.38500022888184,-77.630424,41.868179,FALSE,TRUE,527607519424,1.99977305790429,26383369719808
"Run04413_Seq0969_Scan004",20060702,7.3938889503479,-78.160431,40.2384,FALSE,TRUE,2319847749888,8.79284099993608,26383369719808
"Run04413_Seq0970_Scan002",20060702,7.40277767181396,-78.649445,38.677677,FALSE,TRUE,566383181760,2.1467431483355,26383369719808
"Run04413_Seq0970_Scan003",20060702,7.41166687011719,-79.164497,36.971943,TRUE,TRUE,1220194138752,4.62486085632916,26383369719808
"Run04413_Seq0970_Scan004",20060702,7.42055559158325,-79.641869,35.336243,TRUE,TRUE,967242010432,3.66610490132281,26383369719808
"Run04413_Seq0971_Scan003",20060702,7.43833351135254,-80.554749,32.060951,NA,TRUE,2578506781696,9.77322763953127,26383369719808
"Run04413_Seq1035_Scan002",20060702,8.90499973297119,-87.579468,67.509254,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq1035_Scan004",20060702,8.92277812957764,-90.720688,64.345085,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1036_Scan002",20060702,8.93166637420654,-91.970985,62.847916,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1036_Scan003",20060702,8.94055557250977,-93.209503,61.202785,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1036_Scan004",20060702,8.94944477081299,-94.291534,59.619312,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1037_Scan002",20060702,8.95833301544189,-95.244865,58.098488,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1037_Scan003",20060702,8.96722221374512,-96.206367,56.432148,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1037_Scan004",20060702,8.97611141204834,-97.061295,54.830475,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1038_Scan002",20060702,8.98499965667725,-97.826706,53.294102,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1038_Scan003",20060702,8.99388885498047,-98.609497,51.612843,TRUE,TRUE,NA,NA,26383369719808
"Run04413_Seq1039_Scan002",20060702,8.99388885498047,-99.954308,48.451958,FALSE,TRUE,475366667264,1.80176631079504,26383369719808
"Run04413_Seq1039_Scan003",20060702,9.00277805328369,-100.61584,46.760666,FALSE,TRUE,662369478592,2.51055678492315,26383369719808
"Run04413_Seq1040_Scan002",20060702,9.02055549621582,-101.77092,43.582703,FALSE,TRUE,126763319504,0.480466751784285,26383369719808
"Run04413_Seq1040_Scan003",20060702,9.02944469451904,-102.34756,41.883076,FALSE,TRUE,206250991040,0.781746203121096,26383369719808
"Run04413_Seq1040_Scan004",20060702,9.03833293914795,-102.87775,40.253139,FALSE,TRUE,348791194112,1.32201154672876,26383369719808
"Run04413_Seq1041_Scan004",20060702,9.0649995803833,-104.35957,35.351582,FALSE,TRUE,199890637056,0.757638767067449,26383369719808
"Run04413_Seq1042_Scan002",20060702,9.07388877868652,-104.80254,33.786633,FALSE,TRUE,163722001536,0.620550002803779,26383369719808
"Run04413_Seq1042_Scan003",20060702,9.08277797698975,-105.27287,32.076057,NA,TRUE,29155994462,0.110508986424544,26383369719808
"Run04413_Seq1105_Scan004",20060702,10.5494441986084,-110.53757,68.975159,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq1106_Scan002",20060702,10.5583333969116,-112.2884,67.517838,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq1106_Scan003",20060702,10.5672225952148,-113.98369,65.908844,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1106_Scan004",20060702,10.5761108398438,-115.43207,64.353874,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1107_Scan002",20060702,10.585000038147,-116.68317,62.8564,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1107_Scan003",20060702,10.5938892364502,-117.92258,61.211678,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1107_Scan004",20060702,10.6027774810791,-119.00527,59.628197,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1108_Scan002",20060702,10.6027774810791,-119.95885,58.107876,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1108_Scan003",20060702,10.6116666793823,-120.92138,56.440853,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1108_Scan004",20060702,10.6205558776855,-121.77665,54.839531,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1109_Scan002",20060702,10.6205558776855,-122.54233,53.302864,FALSE,TRUE,NA,NA,26383369719808
"Run04413_Seq1109_Scan003",20060702,10.6294441223145,-123.32516,51.622303,NA,TRUE,NA,NA,26383369719808
"Run04413_Seq1109_Scan004",20060702,10.6383333206177,-124.03154,50.007584,NA,TRUE,67854482224,0.2571865646603,26383369719808
"Run04413_Seq1110_Scan002",20060702,10.6472225189209,-124.67108,48.46072,NA,TRUE,53150480336,0.201454480229248,26383369719808
"Run04415_Seq0040_Scan004",20060703,9.61611080169678,-96.685303,68.93853,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0041_Scan002",20060703,9.625,-98.430855,67.480217,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0041_Scan003",20060703,9.63388919830322,-100.12125,65.870956,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0041_Scan004",20060703,9.64277744293213,-101.56547,64.315971,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0042_Scan002",20060703,9.65166664123535,-102.81328,62.817959,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0042_Scan003",20060703,9.66055583953857,-104.04977,61.173462,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0042_Scan004",20060703,9.66944408416748,-105.13004,59.589828,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0043_Scan002",20060703,9.6783332824707,-106.08165,58.069107,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0043_Scan003",20060703,9.68722248077393,-107.04234,56.40237,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0043_Scan004",20060703,9.68722248077393,-107.89639,54.800159,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0044_Scan002",20060703,9.69611072540283,-108.66003,53.264351,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0044_Scan004",20060703,9.71388912200928,-110.14731,49.968594,FALSE,TRUE,1309631494656,4.96385226210418,26383369719808
"Run04415_Seq0045_Scan002",20060703,9.72277736663818,-110.78601,48.421471,FALSE,TRUE,380401763136,1.44182402466355,26383369719808
"Run04415_Seq0045_Scan003",20060703,9.72277736663818,-111.44699,46.73016,FALSE,TRUE,171880846464,0.651474198669005,26383369719808
"Run04415_Seq0045_Scan004",20060703,9.73166656494141,-112.04976,45.10675,FALSE,TRUE,48459735088,0.183675306083505,26383369719808
"Run04415_Seq0046_Scan002",20060703,9.74055576324463,-112.60111,43.551929,FALSE,TRUE,49032003628,0.185844356307481,26383369719808
"Run04415_Seq0046_Scan003",20060703,9.74944400787354,-113.17725,41.852657,FALSE,TRUE,124011415792,0.470036303584433,26383369719808
"Run04415_Seq0046_Scan004",20060703,9.75833320617676,-113.70728,40.222233,FALSE,TRUE,5435805792,0.0206031520981906,26383369719808
"Run04415_Seq0047_Scan002",20060703,9.76722240447998,-114.19613,38.661903,FALSE,TRUE,13321262211,0.0504911326812007,26383369719808
"Run04415_Seq0047_Scan003",20060703,9.76722240447998,-114.71097,36.956097,FALSE,TRUE,79709810592,0.302121417538851,26383369719808
"Run04415_Seq0047_Scan004",20060703,9.7761116027832,-115.18804,35.320805,FALSE,TRUE,444254070080,1.68384127879793,26383369719808
"Run04415_Seq0048_Scan003",20060703,9.79388904571533,-116.10086,32.045334,FALSE,TRUE,308235587328,1.16829499264677,26383369719808
"Run04415_Seq0048_Scan004",20060703,9.80277824401855,-116.53911,30.405293,NA,TRUE,0,0,26383369719808
"Run04415_Seq0111_Scan004",20060703,11.2783336639404,-121.40797,68.93499,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0112_Scan002",20060703,11.2872219085693,-123.15424,67.476288,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0112_Scan003",20060703,11.2961111068726,-124.84414,65.866707,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0112_Scan004",20060703,11.3050003051758,-126.28794,64.311752,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0113_Scan003",20060703,11.3227777481079,-128.77179,61.169506,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0113_Scan004",20060703,11.3227777481079,-129.85248,59.585136,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0382_Scan003",20060703,17.5627784729004,-65.383209,42.791363,FALSE,TRUE,30048423888,0.113891531700139,26383369719808
"Run04415_Seq0382_Scan004",20060703,17.5716667175293,-65.948624,44.418674,FALSE,TRUE,151067874336,0.572587489544908,26383369719808
"Run04415_Seq0383_Scan002",20060703,17.5716667175293,-66.513451,45.971718,TRUE,TRUE,668734333568,2.53468128093558,26383369719808
"Run04415_Seq0383_Scan003",20060703,17.5805549621582,-67.159584,47.665237,FALSE,TRUE,230790571744,0.87475775154956,26383369719808
"Run04415_Seq0383_Scan004",20060703,17.5894451141357,-67.811722,49.284416,FALSE,TRUE,410586921792,1.55623381756175,26383369719808
"Run04415_Seq0384_Scan002",20060703,17.5983333587646,-68.469284,50.829384,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0384_Scan003",20060703,17.6072216033936,-69.229515,52.512363,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0384_Scan004",20060703,17.6072216033936,-70.005875,54.121349,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0385_Scan002",20060703,17.6161117553711,-70.797691,55.65472,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0385_Scan003",20060703,17.625,-71.725868,57.32486,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0385_Scan004",20060703,17.6338882446289,-72.686462,58.917934,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0386_Scan002",20060703,17.6427783966064,-73.681305,60.435608,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0386_Scan003",20060703,17.6516666412354,-74.866096,62.084267,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0386_Scan004",20060703,17.6516666412354,-76.115562,63.655243,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0387_Scan002",20060703,17.6605548858643,-77.433258,65.147438,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0387_Scan004",20060703,17.6783332824707,-80.766151,68.296371,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0388_Scan002",20060703,17.6872215270996,-82.634941,69.745285,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0451_Scan002",20060703,19.1627769470215,-86.654877,31.273046,TRUE,TRUE,1510656404096,5.72579022368714,26383369719808
"Run04415_Seq0451_Scan003",20060703,19.171667098999,-87.118958,32.983883,TRUE,TRUE,2674158513408,10.135773185183,26383369719808
"Run04415_Seq0451_Scan004",20060703,19.1805553436279,-87.576355,34.622108,TRUE,TRUE,979974816384,3.71436562801248,26383369719808
"Run04415_Seq0452_Scan002",20060703,19.1894435882568,-88.025993,36.186672,TRUE,TRUE,710277475520,2.69214085639235,26383369719808
"Run04415_Seq0452_Scan003",20060703,19.1983337402344,-88.533333,37.892982,TRUE,TRUE,1411578604800,5.35025896915746,26383369719808
"Run04415_Seq0453_Scan002",20060703,19.2072219848633,-89.534073,41.085548,FALSE,TRUE,2153208485376,8.16123379326873,26383369719808
"Run04415_Seq0453_Scan003",20060703,19.2072219848633,-90.099831,42.786247,TRUE,TRUE,910486659968,3.45098700293931,26383369719808
"Run04415_Seq0453_Scan004",20060703,19.2161102294922,-90.665077,44.413548,TRUE,TRUE,1221981240064,4.63163444640116,26383369719808
"Run04415_Seq0454_Scan002",20060703,19.2250003814697,-91.229187,45.96706,TRUE,TRUE,223265663232,0.846236343587216,26383369719808
"Run04415_Seq0454_Scan003",20060703,19.2338886260986,-91.875587,47.66013,TRUE,TRUE,134441084336,0.509567525921698,26383369719808
"Run04415_Seq0454_Scan004",20060703,19.2427768707275,-92.527397,49.279037,TRUE,TRUE,100599066512,0.381297262557302,26383369719808
"Run04415_Seq0455_Scan002",20060703,19.2516670227051,-93.184998,50.824432,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0455_Scan003",20060703,19.260555267334,-93.944862,52.507465,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0455_Scan004",20060703,19.2694435119629,-94.721031,54.116642,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0456_Scan002",20060703,19.2783336639404,-95.512787,55.650452,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0456_Scan003",20060703,19.2872219085693,-96.440018,57.319656,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0457_Scan002",20060703,19.2961120605469,-98.394875,60.430939,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0457_Scan003",20060703,19.3050003051758,-99.579063,62.079563,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0457_Scan004",20060703,19.3138885498047,-100.82803,63.650734,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0458_Scan002",20060703,19.3227787017822,-102.14472,65.142578,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0458_Scan003",20060703,19.3316669464111,-103.74786,66.759392,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0458_Scan004",20060703,19.34055519104,-105.47669,68.292557,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0459_Scan002",20060703,19.3494453430176,-107.34419,69.74115,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0522_Scan002",20060703,20.807222366333,-111.37155,31.261797,FALSE,TRUE,384855024768,1.45870307263693,26383369719808
"Run04415_Seq0524_Scan002",20060703,20.8516674041748,-114.2499,41.074711,FALSE,TRUE,239386910144,0.907340164225778,26383369719808
"Run04415_Seq0524_Scan004",20060703,20.8694438934326,-115.38036,44.402493,FALSE,TRUE,51488853296,0.195156471075578,26383369719808
"Run04415_Seq0525_Scan002",20060703,20.8783340454102,-115.94423,45.956219,FALSE,TRUE,179640723584,0.680886200253374,26383369719808
"Run04415_Seq0525_Scan003",20060703,20.8783340454102,-116.59042,47.649471,FALSE,TRUE,1924283964416,7.29354887132288,26383369719808
"Run04415_Seq0525_Scan004",20060703,20.8872222900391,-117.24209,49.268887,FALSE,TRUE,174965934304,0.663167503477161,26383369719808
"Run04415_Seq0526_Scan002",20060703,20.896110534668,-117.89941,50.814251,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0526_Scan003",20060703,20.9050006866455,-118.65881,52.497066,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0526_Scan004",20060703,20.9138889312744,-119.43447,54.106201,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0527_Scan002",20060703,20.9227771759033,-120.22588,55.640068,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0527_Scan003",20060703,20.9227771759033,-121.15285,57.310047,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0527_Scan004",20060703,20.9316673278809,-122.11276,58.90377,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0528_Scan002",20060703,20.9405555725098,-123.10664,60.4216,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0528_Scan004",20060703,20.9583339691162,-125.53792,63.641411,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0529_Scan002",20060703,20.9672222137451,-126.85414,65.133614,FALSE,TRUE,NA,NA,26383369719808
"Run04415_Seq0529_Scan003",20060703,20.976110458374,-128.45555,66.750298,NA,TRUE,NA,NA,26383369719808
"Run04415_Seq0965_Scan003",20060704,7.09166669845581,-65.44268,61.150967,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0965_Scan004",20060704,7.10055541992188,-66.521675,59.567238,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0966_Scan002",20060704,7.1094446182251,-67.472588,58.046181,TRUE,TRUE,NA,NA,26383369719808
"Run04415_Seq0966_Scan003",20060704,7.11833333969116,-68.431892,56.379044,TRUE,TRUE,NA,NA,26383369719808
